dataset,plotID,series,subplot,protocol,authors,entered_by,date,lat,lon,precision,corner,deviation,altitude,aspect,inclination,heat_index,microrelief,depht1,depht2,depht3,depht4,depht5,depth_mean,deph_SD,cover_total,cover_shrubs,cover_herbs,cover_moss,cover_dead_wood,cover_litter,cover_stones,cover_gravel,cover_soil,height_shrub_max,height_shrub_mean,height_herb1,height_herb2,height_herb3,height_herb4,height_herb5,height_herb_mean,height_herb_SD,height_herb_max,relief,habitat_group_old,burning,grazing,mowing,ploughing,abandonment,encroachment,grazing_intencity,land use details,weight_total,weight_skeleton,skeleton,texture,texture_code,sand,silt,clay,pH,pH_sal,conductivity,CaCO3,C/N,C_percent,N_percent,C,N,Corg,Corg_percent,Corg/Norg,humus,hydrolytic_acidity,N_mg_100g,N_mg_kg,CO2,cover_total_sum,cover_shrubs_sum,cover_herbs_sum,cover_moss_sum,economic_use,c_org_dat,silt_dat,clay_dat,pH_dat,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,built_up_2km,build_up_5km,cover_shrub_total,vegetation,habitat_broad,syntaxon,eunis,eunis_group,zonality,habitat_group,roads,footprint_values
1,UA15SE,UA15,SE,AK+EU+JK,NA,NA,20.07.2010,48.25874,28.72197,7,SE,0,186,115,17,-0.104566051,3,NA,NA,NA,NA,NA,NA,NA,90,1.5,90,0,0,5,2,0,3,0.95,0.7,NA,NA,NA,NA,NA,55,NA,117,NA,xeric,1,1,0,0,0,NA,1,NA,69.8,2.9,4.154727794,loam,Ls3,50,30,20,7.33,NA,208,5.028832057,14.796,6.493948,0.487574,5.411623333,0.348267143,4.3757685,5.2509222,12.56440233,NA,NA,NA,NA,NA,83.2,1.5,81.7,0,1,21,50,26,69,89,77,242,8743,254,-62,316,202,7,202,-28,546,79,28,37,235,86,191,91,0.20841300200000001,0.111236185,3,NA,dry,Festucion valesiacae,R1B,R1,zonal,xeric,433,15
1,UA17NW,UA17,NW,KV+AU+JA,NA,NA,21.07.2010,48.18124,28.56288,4,NW,0,103,217,18,0.3217576,3,NA,NA,NA,NA,NA,NA,NA,80,0,80,2,0,8,2,3,12,0,0,NA,NA,NA,NA,NA,15,NA,90,NA,xeric,0,1,0,0,0,NA,1,NA,85,10.2,12,silt loam,Us,20,60,20,7.49,NA,176,16.97334976,14.63,8.178331,0.355148,6.815275833,0.253677143,3.241664388,3.889997266,12.77870111,NA,NA,NA,NA,NA,98.7,0,96.3,2.4,1,21,46,27,67,96,77,242,8789,262,-56,318,210,14,210,-21,479,68,24,37,203,74,166,84,0.025510204,0.252253175,1,NA,dry,Festucion valesiacae,R1B,R1,zonal,xeric,321,16
1,UA17SE,UA17,SE,TB-UB,NA,NA,21.07.2010,48.18123,28.56312,4,SE,0,109,217,18,0.3217576,3,NA,NA,NA,NA,NA,NA,NA,83,0,80,3,0,20,0.2,0,15,0,0,NA,NA,NA,NA,NA,15,NA,90,NA,xeric,0,1,0,0,0,NA,1,NA,48.8,0.8,1.639344262,silt loam,Us,20,60,20,7.4,NA,201,6.996816616,17.698,6.972503,0.427603,5.810419167,0.305430714,4.319985417,5.1839825,14.14391289,NA,NA,NA,NA,NA,132.05,0,129.05,3,1,21,46,27,67,96,77,242,8789,262,-56,318,210,14,210,-21,479,68,24,37,203,74,166,84,0.029449424,0.251814743,1,NA,dry,Festucion valesiacae,R1B,R1,zonal,xeric,321,16
1,UA18NW,UA18,NW,AK+EU+JK,NA,NA,21.07.2010,48.15407,28.50299,5,NW,0,82,210,15,0.258819045,8,NA,NA,NA,NA,NA,NA,NA,80,0,78,2,0,3,5,9,0,0,0,NA,NA,NA,NA,NA,30,NA,88,NA,xeric,0,1,0,0,0,NA,2,NA,60.6,6.3,10.3960396,loam,Ls3,50,30,20,7.32,NA,164,25.375641,15.694,10.012125,0.245036,8.3434375,0.175025714,2.843176348,3.411811618,16.24433507,NA,NA,NA,NA,NA,63.1,0,61.1,2,1,19,46,29,68,97,77,242,8794,263,-56,319,211,15,211,-20,519,73,26,36,219,81,177,94,0.455994898,2.946264074,0,NA,dry,Festucion valesiacae,R1B,R1,zonal,xeric,257,NA
1,UA18SE,UA18,SE,UB+AN,NA,NA,21.07.2010,48.15396,28.50308,7,SE,0,78,210,18,0.313848326,5,NA,NA,NA,NA,NA,NA,NA,80,0,80,0,0,2,1,6,12,0,0,NA,NA,NA,NA,NA,15,NA,86,NA,xeric,0,1,0,0,0,NA,2,NA,77.2,2.9,3.756476684,clay loam,Lt,30,35,35,7.2,NA,188,23.47380973,15.789,10.293859,0.348977,8.578215833,0.249269286,3.687993207,4.425591848,14.79521713,NA,NA,NA,NA,NA,105.45,0,104.45,1,1,19,46,29,68,97,77,242,8794,263,-56,319,211,15,211,-20,519,73,26,36,219,81,177,94,0.452274183,2.994479092,0.6,NA,dry,Festucion valesiacae,R1B,R1,zonal,xeric,257,NA
1,UA19NW,UA19,NW,JD+MB,NA,NA,22.07.2010,48.26333,28.13984,5,NW,0,85,195,44,0.836311011,20,NA,NA,NA,NA,NA,NA,NA,65,0,65,0,0,10,0,20,12,0,0,NA,NA,NA,NA,NA,15,NA,103,NA,xeric,0,0,0,0,1,NA,0,NA,NA,32.5,31.01145038,sandy loam,Sl,55,10,35,7.6,NA,127,27.79491536,16.121,9.864727,0.093534,8.220605833,0.06681,1.831990837,2.198389004,27.42090761,NA,NA,NA,NA,NA,86.3,0,86.3,0,1,22,44,29,70,97,77,242,8732,262,-55,316,210,16,210,-19,488,68,24,36,203,76,162,85,0.065300896,3.561599019,5,NA,dry,Festucion valesiacae,R1B,R1,zonal,xeric,390,NA
1,UA19SE,UA19,SE,AK+EU+JK,NA,NA,22.07.2010,48.26326,28.13996,6,SE,0,99,190,38,0.639991718,20,NA,NA,NA,NA,NA,NA,NA,50,0,50,0.2,0,5,3,12,20,0,0,NA,NA,NA,NA,NA,50,NA,100,NA,xeric,0,0,0,0,1,NA,0,NA,104.8,32.5,31.01145038,sandy loam,Sl,55,10,35,7.6,NA,127,27.79491536,16.121,9.864727,0.093534,8.220605833,0.06681,1.831990837,2.198389004,27.42090761,NA,NA,NA,NA,NA,38,0,37,1,1,22,44,29,70,97,77,242,8732,262,-55,316,210,16,210,-19,488,68,24,36,203,76,162,85,0.06505102,3.564047473,10,NA,dry,Festucion valesiacae,R1B,R1,zonal,xeric,390,NA
1,UA20NW,UA20,NW,KV_AU+JA,NA,NA,22.07.2010,48.46845,27.79681,5,NW,0,203,257,20,0.308664264,2,NA,NA,NA,NA,NA,NA,NA,85,0,85,1,0,4,0.1,0,11,0,0,NA,NA,NA,NA,NA,6,NA,69,NA,xeric,0,1,0,0,0,NA,2,NA,91,0.1,0.10989011,sandy loam,Su,55,10,35,7.52,NA,159,2.813075932,16.014,4.373376,0.311061,3.64448,0.222186429,3.06529639,3.678355668,13.79605591,NA,NA,NA,NA,NA,144.31,0,143.3,1.01,1,18,48,28,67,92,76,244,8618,254,-58,312,203,12,203,-24,565,82,28,37,242,88,192,104,15.94185304,15.22986509,0,NA,dry,Festucion valesiacae,R1B,R1,zonal,xeric,695,21
1,UA20SE,UA20,SE,TB-UB,NA,NA,22.07.2010,48.46843,27.79672,5,SE,0,201,247,20,0.337467325,5,NA,NA,NA,NA,NA,NA,NA,80,0,75,15,0,4,1,3,15,0,0,NA,NA,NA,NA,NA,4,NA,70,NA,xeric,0,1,0,0,0,NA,2,NA,87,6.3,7.24137931,sandy loam,Su,55,10,35,7.62,NA,154,3.861826796,15.319,4.631618,0.290271,3.859681667,0.207336429,3.020051477,3.624061772,14.56594723,NA,NA,NA,NA,NA,123.45,0,108.35,15.1,1,18,48,28,67,92,76,244,8618,254,-58,312,203,12,203,-24,565,82,28,37,242,88,192,104,16.06198083,15.23765211,0.2,NA,dry,Festucion valesiacae,R1B,R1,zonal,xeric,695,21
1,UA21NW,UA21,NW,JD+MB,NA,NA,23.07.2010,48.52707,27.56812,5,NW,0,190,200,16,0.259879576,5,NA,NA,NA,NA,NA,NA,NA,92,0,90,15,0,15,1,1,5,0,0,NA,NA,NA,NA,NA,5,NA,60,NA,xeric,0,1,0,0,0,NA,1,NA,NA,1.2,1.634877384,sandy loam,NA,55,10,35,7.48,NA,163,3.921963012,16.517,6.10769,0.208397,5.089741667,0.148855,2.583510009,3.100212011,17.3558833,NA,NA,NA,NA,NA,178.51,0,163.51,15,1,21,48,25,66,89,76,245,8558,251,-60,311,200,10,200,-25,587,83,29,37,247,95,247,107,0.357005758,2.052437902,4,NA,dry,Festucion valesiacae,R1B,R1,zonal,xeric,505,15
1,UA21SE,UA21,SE,TH+AN,NA,NA,23.07.2010,48.52698,27.56819,5.5,SE,0,186,205,22,0.379660463,16,NA,NA,NA,NA,NA,NA,NA,95,0,92,15,0,5,0.6,0.5,3,0,0,NA,NA,NA,NA,NA,11,NA,61,NA,xeric,0,1,0,0,0,NA,1,NA,73.4,1.2,1.634877384,sandy loam,NA,55,10,35,7.48,NA,163,3.921963012,16.517,6.10769,0.208397,5.089741667,0.148855,2.583510009,3.100212011,17.3558833,NA,NA,NA,NA,NA,139.6,0,120.6,19,1,21,48,25,66,89,76,245,8558,251,-60,311,200,10,200,-25,587,83,29,37,247,95,247,107,0.357921745,2.066584967,0.35,NA,dry,Festucion valesiacae,R1B,R1,zonal,xeric,505,15
4,SB20061NW,SB20061,NW,"DS, DV, OCH",NA,DSh,01.06.2020,46.722723,31.915923,0.1,NW,0,9,1,0,0,2,48,53,34,53,25,42.6,12.54192968,75,0,75,0,15,0,0,0,100,0,0,10,14,18,12,23,15.4,5.176871642,62,flat,xeric,0,1,0,0,0,0,2,"avarage grazing, fired previous years",NA,NA,NA,NA,NA,NA,NA,NA,7.2,6.1,NA,4.3,NA,0.52,NA,NA,NA,NA,2.38,NA,4.11,NA,17.77,177.73,1.89,104.973,0,104.973,0,1,31,41,25,72,106,76,236,8854,278,-45,323,194,129,228,-11,415,46,22,19,132,79,117,92,7.311403509,9.254133107,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,314,NA
4,SB20061SE,SB20061,SE,"DS, DV, OCH",NA,DSh,01.06.2020,46.722658,31.91604,0.1,SE,0,8,1,0,0,4,40,39,34,80,38,46.2,19.03155275,75,0,75,0,20,0,0,0,100,0,0,11,10,10,16,11,11.6,2.50998008,46,flat,xeric,0,1,0,0,0,0,2,"avarage grazing, fired previous years",NA,NA,NA,NA,NA,NA,NA,NA,7.7,6.5,NA,4.95,NA,0.59,NA,NA,NA,NA,2.18,NA,3.75,NA,18.55,185.45,2.18,89.86,0,89.86,0,1,31,41,25,72,106,76,236,8854,278,-45,323,194,129,228,-11,415,46,22,19,132,79,117,92,7.307017544,9.274309979,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,314,NA
4,SB20062NW,SB20062,NW,"DS, DV, OCH, OK",NA,DSh,02.06.2020,46.644089,31.893787,0.7,NW,0,24,1,0,0,2,49,27,41,48,70,47,15.5724115,65,0,65,0.5,40,0,0,0,100,0,0,12,8,21,11,15,13.4,4.929503018,59,flat,xeric,0,0,0,0,1,0,0,fired few years before,NA,NA,NA,NA,NA,NA,NA,NA,8.2,7.1,NA,6.05,NA,0.73,NA,NA,NA,NA,1.81,NA,3.12,NA,9.97,99.66,2.66,61.205,0,60.755,0.45,1,NA,NA,NA,NA,107,74,231,8802,277,-42,319,194,130,228,-9,411,44,22,18,128,79,110,93,1.184275184,0.477669405,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,557,14
4,SB20062SE,SB20062,SE,"DS, DV, OCH, OK",NA,DSh,02.06.2020,46.644018,31.893899,0.3,SE,0,24,150,3,0.013564131,2,55,65,51,22,43,47.2,16.16168308,55,0,55,1.5,15,0,0,0,100,0,0,11,14,11,10,9,11,1.870828693,49,flat,xeric,0,0,0,0,1,0,0,fired few years before,NA,NA,NA,NA,NA,NA,NA,NA,7.9,7.1,NA,4.35,NA,0.52,NA,NA,NA,NA,1.82,NA,3.14,NA,11.21,112.05,1.91,47.703,0,46.303,1.4,1,NA,NA,NA,NA,107,74,231,8802,277,-42,319,194,130,228,-9,411,44,22,18,128,79,110,93,1.18865598,0.474022634,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,557,14
4,SB20077NW,SB20077,NW,"DSH, OCH, OK, IM",NA,DSh,03.06.2020,46.65314,31.987514,1,NW,0,13,-1,0,0,2,54,49,41,34,36,42.8,8.526429499,75,0,65,20,60,0,0,0,100,0,0,16,19,24,13,19,18.2,4.086563348,50,flat,xeric,0,0,0,0,1,0,0,fired few years before,NA,NA,NA,NA,NA,NA,NA,NA,7.9,6.8,NA,4.99,NA,0.6,NA,NA,NA,NA,0.91,NA,1.57,NA,13.47,134.72,2.2,90.61,0,70.61,20,1,NA,NA,NA,NA,108,75,232,8825,278,-42,321,194,20,229,-9,403,47,21,21,133,76,110,87,8.912813738,10.51816709,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,0,9
4,SB20077SE,SB20077,SE,"DSH, OCH, OK, IM",NA,DSh,03.06.2020,46.653031,31.987662,0.5,SE,0,12,-1,0,0,2,18,27,37,22,32,27.2,7.596051606,85,0,80,5,70,0,0,0,100,0,0,10,14,9,16,14,12.6,2.966479395,42,flat,xeric,0,0,0,0,1,0,0,fired few years before,NA,NA,NA,NA,NA,NA,NA,NA,7.5,6.3,NA,2.97,NA,0.36,NA,NA,NA,NA,2.39,NA,4.12,NA,15.59,155.91,1.3,81.8,0,76.7,5.1,1,NA,NA,NA,NA,108,75,232,8825,278,-42,321,194,20,229,-9,403,47,21,21,133,76,110,87,8.626806833,10.46974596,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,0,9
4,SB20081NW,SB20081,NW,"DSH, DV, OCH",NA,DSh,04.06.2020,47.051428,32.014299,0.1,NW,0,36,90,6,-0.074319917,3,39,36,50,31,41,39.4,7.021395873,75,0,70,7,60,0,0,0,100,0,0,16,12,15,20,27,18,5.787918451,46,upper slope,xeric,0,0,0,0,1,0,0,"burning before, could be grazing before",NA,NA,NA,NA,NA,NA,NA,NA,7.5,6.3,NA,6.36,NA,0.76,NA,NA,NA,NA,1.61,NA,2.78,NA,11.42,114.24,2.8,91.817,0,84.817,7,1,17,43,30,72,102,83,248,9023,280,-54,333,192,124,224,-18,450,56,24,22,158,85,126,95,19.48814862,11.88072363,0,true steppe near limestone outcrops,dry,NA,R1B,R1,zonal,xeric,427,27
4,SB20081SE,SB20081,SE,"DSH, DV, OCH",NA,DSh,04.06.2020,47.051329,32.014429,0.2,SE,0,35,100,5,-0.050181436,4,39,37,41,38,34,37.8,2.588435821,60,0,55,10,50,0,0,5,95,0,0,8,3,7,9,6,6.6,2.302172887,40,upper slope,xeric,0,0,0,0,1,0,0,"burning before, could be grazing before",NA,NA,NA,NA,NA,NA,NA,NA,7.9,7,NA,7.99,NA,0.96,NA,NA,NA,NA,2.13,NA,3.67,NA,9.97,99.71,3.51,71.501,0,60.891,10.61,1,17,43,30,72,102,83,248,9023,280,-54,333,192,124,224,-18,450,56,24,22,158,85,126,95,19.78950736,11.89638259,0,true steppe near limestone outcrops,dry,NA,R1B,R1,zonal,xeric,427,27
4,SB20083NW,SB20083,NW,"DSH, DV, OCH",NA,DSh,06.06.2020,47.109558,31.791571,0.5,NW,0,39,220,3,0.052208352,3,29,33,28,30,26,29.2,2.588435821,65,0,65,1,25,0,0,0,100,0,0,6,14,4,25,4,10.6,9.0443352440000009,55,placor,xeric,0,1,0,0,0,0,3,"intensive (cows, ships)",NA,NA,NA,NA,NA,NA,NA,NA,7.8,7,NA,4.61,NA,0.55,NA,NA,NA,NA,0.84,NA,1.45,NA,14.17,141.67,2.03,78.471,0,77.371,1.1,1,22,48,30,72,101,83,249,9010,278,-55,333,191,123,223,-19,464,57,24,23,159,86,138,98,0.179897567,1.13222381,0,true steppe,dry,NA,R1B,R1,zonal,xeric,445,15
4,SB20083SE,SB20083,SE,"DSH, DV, OCH",NA,DSh,06.06.2020,47.109436,31.791715,0.3,SE,0,38,220,3,0.052208352,2,26,23,30,29,31,27.8,3.271085447,65,0,65,2,20,0,0,0,100,0,0,16,8,7,8,8,9.4,3.714835124,40,placor,xeric,0,1,0,0,0,0,3,"intensive (cows, ships), burning before",NA,NA,NA,NA,NA,NA,NA,NA,7.9,7,NA,6.01,NA,0.72,NA,NA,NA,NA,2.17,NA,3.74,NA,10.72,107.21,2.64,82.824,0,80.824,2,1,24,50,29,73,101,83,249,9010,278,-55,333,191,123,223,-19,464,57,24,23,159,86,138,98,0.163382072,1.134050179,0,true steppe,dry,NA,R1B,R1,zonal,xeric,445,15
4,SB20084NW,SB20084,NW,"DSH, DV, OCH",NA,DSh,05.06.2020,47.225573,31.908613,0.2,NW,0,50,330,4,-0.018098391,3,27,66,58,64,26,48.2,20.02997753,75,0,75,10,35,0,0,2,98,0,0,17,13,7,15,13,13,3.741657387,43,placor,xeric,0,1,0,0,0,0,3,"intensive (cows, ships), burning regular",NA,NA,NA,NA,NA,NA,NA,NA,7.6,6.7,NA,11.32,NA,1.36,NA,NA,NA,NA,2.79,NA,4.8,NA,16.47,164.74,4.98,91.857,0,83.847,8.01,1,21,48,32,71,101,84,250,9063,279,-56,335,192,13,223,-20,451,60,24,26,162,84,139,92,0,1.078794073,0,dry grassland,dry,NA,R1B,R1,zonal,xeric,167,11
4,SB20084SE,SB20084,SE,"DSH, DV, OCH",NA,DSh,05.06.2020,47.225411,31.908736,0.6,SE,0,51,1,0,0,6,32,80,56,57,54,55.8,17.00588134,65,0,65,3,40,0,0,0,100,0,0,9,11,15,8,11,10.8,2.683281573,36,placor,xeric,0,1,0,0,0,0,3,"intensive (cows, ships), burning regular",NA,NA,NA,NA,NA,NA,NA,NA,7.6,6.7,NA,11.32,NA,1.36,NA,NA,NA,NA,2.79,NA,4.8,NA,16.47,164.74,4.98,74.252,0,70.942,3.31,1,21,48,32,71,101,84,250,9063,279,-56,335,192,13,223,-20,451,60,24,26,162,84,139,92,0,1.079238329,0,dry grassland,dry,NA,R1B,R1,zonal,xeric,167,11
4,SB20100NW,SB20100,NW,"DSH, DV, OCH",NA,DSh,08.06.2020,47.494912,31.394713,0.3,NW,0,55,90,3,-0.037057896,3,78,60,49,42,53,56.4,13.72224471,70,0,65,5,30,0,0,0.5,99.5,0,0,21,4,9,18,11,12.6,6.877499546,51,upper slope,xeric,0,1,0,0,0,0,3,intensive,NA,NA,NA,NA,NA,NA,NA,NA,7.7,7,NA,5.43,NA,0.65,NA,NA,NA,NA,1.72,NA,2.96,NA,10,100.01,2.39,95.633,0,90.633,5,1,17,46,29,71,100,84,251,9050,277,-57,333,218,121,221,-21,464,59,23,27,171,82,150,98,5.666454488,2.944410319,0.1,dry grassland,dry,NA,R1B,R1,zonal,xeric,305,23
4,SB20100SE,SB20100,SE,"DSH, DV, OCH",NA,DSh,08.06.2020,47.494722,31.394781,0.6,SE,0,54,50,7,-0.122317329,4,80,48,65,47,40,56,16.26345597,60,0,60,2,60,0,0,0,100,0,0,10,8,12,9,10,9.8,1.483239697,48,upper slope,xeric,0,1,0,0,0,0,3,intensive,NA,NA,NA,NA,NA,NA,NA,NA,7.9,6.9,NA,8.85,NA,1.06,NA,NA,NA,NA,2.26,NA,3.9,NA,7.85,78.46,3.89,65.026,0,63.014,2.012,1,17,46,29,71,100,84,251,9050,277,-57,333,218,121,221,-21,464,59,23,27,171,82,150,98,5.672193878,2.95087001,0,dry grassland,dry,NA,R1B,R1,zonal,xeric,305,23
4,SB20101NE,SB20101,NE,"DSH, DV, OCH",NA,DSh,06.06.2020,47.110548,31.848288,0.3,NE,0,15,35,11,-0.191427235,3,35,37,38,33,40,36.6,2.701851217,90,0,90,3,50,0,0,1,99,0,0,16,15,19,16,15,16.2,1.643167673,59,middle slope,xeric,0,1,0,0,0,0,1,low,NA,NA,NA,NA,NA,NA,NA,NA,7.9,6.9,NA,3.79,NA,0.45,NA,NA,NA,NA,2.44,NA,4.21,NA,11.98,119.82,1.67,123.864,0,120.654,3.21,1,30,39,26,69,103,83,249,9034,281,-53,334,194,125,225,-17,445,55,23,24,153,83,137,94,2.852040816,3.813229572,0.001,dry grassland,dry,NA,R1B,R1,zonal,xeric,360,16
4,SB20101SW,SB20101,SW,"DSH, DV, OCH",NA,DSh,06.06.2020,47.110456,31.848109,0.1,SW,0,17,20,9,-0.143545052,2,31,36,64,35,42,41.6,13.12630946,95,0,90,10,50,0,0,3,97,0,0,19,17,14,16,15,16.2,1.923538406,60,middle slope,xeric,0,1,0,0,0,0,1,low,NA,NA,NA,NA,NA,NA,NA,NA,7.6,6.7,NA,3.47,NA,0.42,NA,NA,NA,NA,2.29,NA,3.95,NA,10.04,100.41,1.52,152.611,0,145.111,7.5,1,30,39,26,69,103,83,249,9034,281,-53,334,194,125,225,-17,445,55,23,24,153,83,137,94,2.620755926,3.803392602,0.01,dry grassland,dry,NA,R1B,R1,zonal,xeric,360,16
4,SB20102NW,SB20102,NW,"DSH, DV, OCH",NA,DSh,07.06.2020,47.108823,31.848237,0.3,NW,0,40,345,5,-0.043744332,4,31,30,44,31,31,33.4,5.941380311,76,0,75,2,40,0,0,0,100,0,0,17,23,15,10,10,15,5.431390246,59,upper slope,xeric,0,1,0,0,0,0,1,low,NA,NA,NA,NA,NA,NA,NA,NA,7.9,6.8,NA,3.45,NA,0.41,NA,NA,NA,NA,2.03,NA,3.5,NA,11.42,114.18,1.52,115.622,0,113.612,2.01,1,23,43,29,71,103,83,249,9034,281,-53,334,194,125,225,-17,445,55,23,24,153,83,137,94,1.683941139,3.867225003,0.05,dry grassland,dry,NA,R1B,R1,zonal,xeric,360,16
4,SB20102SE,SB20102,SE,"DSH, DV, OCH",NA,DSh,07.06.2020,47.1087,31.848579,0.4,SE,0,40,345,5,-0.043744332,3,26,28,39,34,39,33.2,6.058052492,80,0,80,7,60,0,0,0,100,0,0,21,16,24,21,13,19,4.415880433,66,upper slope,xeric,0,1,0,0,0,0,1,low,NA,NA,NA,NA,NA,NA,NA,NA,7.8,6.6,NA,3.82,NA,0.46,NA,NA,NA,NA,1.95,NA,3.36,NA,14.08,140.83,1.68,100.74,0,93.73,7.01,1,23,43,29,71,103,83,249,9034,281,-53,334,194,125,225,-17,445,55,23,24,153,83,137,94,1.737988469,3.878243105,0,dry grassland,dry,NA,R1B,R1,zonal,xeric,360,16
4,SB20103NW,SB20103,NW,"DSH, DV, OCH",NA,DSh,07.06.2020,47.098286,31.866747,0.1,NW,0,27,95,6,-0.0675597,3,54,60,56,64,66,60,5.099019514,67,0,65,5,80,0,0,0,100,0,0,26,29,23,23,24,25,2.549509757,66,upper slope,xeric,0,0,0,0,1,1,0,burning before (a few years ago),NA,NA,NA,NA,NA,NA,NA,NA,7.5,7.4,NA,6.42,NA,0.77,NA,NA,NA,NA,1.57,NA,2.7,NA,8.01,80.15,2.82,86.83,0.5,81.83,4.5,1,22,48,31,73,102,83,249,9019,279,-54,333,192,124,224,-18,469,58,24,23,162,86,141,100,0.001279591,5.701971198,0.5,dry grassland,dry,NA,R1B,R1,zonal,xeric,360,14
4,SB20103SE,SB20103,SE,"DSH, DV, OCH",NA,DSh,07.06.2020,47.098183,31.866806,0.1,SE,0,27,100,8,-0.080610911,2,70,52,51,53,65,58.2,8.700574694,70,0,70,3,90,0,0,0,100,0,0,24,18,24,24,27,23.4,3.286335345,68,upper slope,xeric,0,0,0,0,1,1,0,burning before (a few years ago),NA,NA,NA,NA,NA,NA,NA,NA,7.6,7.4,NA,5.26,NA,0.63,NA,NA,NA,NA,1.62,NA,2.79,NA,14.15,141.53,2.31,85.27,0,82.17,3.1,1,22,48,31,73,102,83,249,9019,279,-54,333,192,124,224,-18,469,58,24,23,162,86,141,100,0.001282051,5.730588476,0.2,dry grassland,dry,NA,R1B,R1,zonal,xeric,360,14
4,SB20104NW,SB20104,NW,"DSH, DV, OCH",NA,DSh,07.06.2020,47.389284,31.514595,0.3,NW,0,21,270,12,0.150300186,5,37,35,29,9,46,31.2,13.82750881,75,0,65,20,17,0,0.5,30,69.5,0,0,16,16,11,12,12,13.4,2.408318916,56,middle slope,xeric,1,0,0,0,0,0,0,grazing before,NA,NA,NA,NA,NA,NA,NA,NA,8.2,7.3,NA,18.89,NA,2.27,NA,NA,NA,NA,1.61,NA,2.77,NA,13.73,137.31,8.31,96.17,0,77.17,19,1,25,46,28,70,100,84,251,9046,277,-57,334,218,121,221,-21,487,62,24,26,178,86,156,102,0.393881453,1.831695332,0,dry grassland,dry,NA,R1B,R1,zonal,xeric,312,12
4,SB20104SE,SB20104,SE,"DSH, DV, OCH",NA,DSh,07.06.2020,47.389224,31.514703,0.4,SE,0,21,270,16,0.202759607,4,13,50,36,42,42,36.6,14.09964539,75,0,60,30,20,0,0.5,20,79.5,0,0,22,9,12,15,9,13.4,5.412947441,80,middle slope,xeric,1,0,0,0,0,0,0,grazing and burning before,NA,NA,NA,NA,NA,NA,NA,NA,8.1,7.5,NA,16.63,NA,2,NA,NA,NA,NA,1.94,NA,3.34,NA,9.92,99.22,7.31,118.762,0,89.662,29.1,1,25,46,28,70,100,84,251,9046,277,-57,334,218,121,221,-21,487,62,24,26,178,86,156,102,0.394132653,1.830009205,0.3,dry grassland,dry,NA,R1B,R1,zonal,xeric,312,12
5,SB18008NW,SB18008,NW,"DV, Dsh",NA,Dsh,10.05.2018,47.99953,31.00212,0.1,NW,0,66,190,3,0.04292994,4,25,58,21,14,45,32.6,18.28387268,75,0,75,1,0,35,0,0,100,0,NA,22,26,18,18,35,23.8,7.085195834,78,upper slope,xeric,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,39,4,57,7.261032988,6.06,406,0,NA,2.429,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.51,0,73.51,1,1,25,39,27,68,98,79,243,9001,271,-56,327,215,118,216,-22,470,64,25,31,190,84,153,95,0.515054452,1.446362893,0,true steppe,dry,NA,R1B,R1,zonal,xeric,404,16
5,SB18008SE,SB18008,SE,"DV, Dsh",NA,Dsh,10.05.2018,47.99943,31.00222,1,SE,0,65,170,6.5,0.06535078,4.5,57,24,72,63,64,56,18.6681547,75,1,75,1,0,40,0,0,100,0.55,NA,17,22,34,16,20,21.8,7.224956747,96,upper slope,xeric,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,35,4,61,7.821845794,6.98,574,0,NA,2.971,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.7,1,74.7,1,1,25,39,27,68,98,79,243,9001,271,-56,327,215,118,216,-22,470,64,25,31,190,84,153,95,0.513738019,1.424759763,2,true steppe,dry,NA,R1B,R1,zonal,xeric,404,16
5,SB18019NW,SB18019,NW,"DV, Dsh",NA,Dsh,12.05.2018,47.80526,31.171771,0.3,NW,0,48,105,18,-0.162459848,3,50,18,13,50,42,34.6,17.8269459,65,0,60,10,0,15,0,2,98,0,NA,3,41,22,35,9,22,16.2788206,65,middle slope,xeric,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,34,11,55,7.977910309,7.2,460,1.5,NA,3.87,0.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.232,0,69.432,10.8,1,24,38,29,69,98,81,246,9028,273,-57,330,216,119,218,-22,458,61,24,30,179,82,149,92,10.12858052,15.1470257,0,true steppe,dry,NA,R1B,R1,zonal,xeric,495,32
